530
-5122             Lambdab0b                 0       5.6202         2       -1      0       0
5232              Xib-                      0       5.7924         2       1       -1      -1
5132              Xib0                      0       5.7924         2       1       0       -1
-5232             Xib-b                     0       5.7924         2       -1      1       1
-5132             Xib0b                     0       5.7924         2       -1      0       1
541               Bc+                       0       6.276          1       0       1       0
-541              Bc+b                      0       6.276          1       0       -1      0
553               Upsilon(1S)0              0       9.4603         3       0       0       0
10551             chib0(1P)0                0       9.8594         1       0       0       0
20553             chib1(1P)0                0       9.8928         3       0       0       0
555               chib2(1P)0                0       9.9122         5       0       0       0
100553            Upsilon(2S)0              0       10.0233        3       0       0       0
110551            chib0(2P)0                0       10.2325        1       0       0       0
120553            chib1(2P)0                0       10.2555        3       0       0       0
100555            chib2(2P)0                0       10.2686        5       0       0       0
200553            Upsilon(3S)0              0       10.3552        3       0       0       0
300553            Upsilon(4S)0              0       10.5794        3       0       0       0
9000553           Upsilon(10860)0           0       10.865         3       0       0       0
9010553           Upsilon(11020)0           0       11.019         3       0       0       0

//pdgid           name                      stable  mass[GeV]      g       B       Q       S
//THe first line is the number of entries
//Taken from THERMUS3 (PDG 2014)
